Level,Word,Headword,Headword_flag,POS
15,golems,golem,0,noun
15,grandee,grandee,1,noun
15,grandees,grandee,0,noun
15,grapheme,grapheme,1,noun
15,graphemes,grapheme,0,noun
15,gratin,gratin,1,noun/verb
15,gratis,gratis,1,adjective/adverb
15,gravitas,gravitas,1,noun
15,grebe,grebe,1,noun
15,grebes,grebe,0,noun
15,gridiron,gridiron,1,noun
15,gristle,gristle,1,noun
15,gristly,gristle,0,adjective
15,grouch,grouch,1,noun/verb
15,grouched,grouch,0,verb
15,grouches,grouch,0,noun/verb
15,grouchily,grouch,0,adverb
15,grouching,grouch,0,verb
15,grouchy,grouch,0,adjective
15,grouper,grouper,1,noun
15,groupers,grouper,0,noun
15,grubbed,grubbed,1,verb
15,grubber,grubbed,0,verb
15,grubbers,grubbed,0,verb
15,grubbing,grubbed,0,verb
15,guano,guano,1,noun
15,guilder,guilder,1,noun
15,guilders,guilder,0,noun
15,haiku,haiku,1,noun
15,haikus,haiku,0,noun
15,hake,hake,1,noun
15,halfback,halfback,1,noun
15,halfbacks,halfback,0,noun
15,hausa,hausa,1,noun
15,hectors,hectors,1,noun/verb
15,hectored,hectors,0,verb
15,hectoring,hectors,0,verb
15,helicobacter,helicobacter,1,noun
15,hepatocyte,hepatocyte,1,noun
15,hepatocytes,hepatocyte,0,verb
15,herbarium,herbarium,1,noun
15,herbariums,herbarium,0,noun
15,herbaria,herbarium,0,noun
15,herewith,herewith,1,adverb
15,herm,herm,1,noun
15,herms,herm,0,noun
15,herringbone,herringbone,1,noun
15,herringbones,herringbone,0,noun
15,heterozygous,heterozygous,1,adjective
15,heterozygote,heterozygous,0,noun
15,heterozygously,heterozygous,0,adverb
15,hieroglyph,hieroglyph,1,noun
15,hieroglyphs,hieroglyph,0,noun
15,hierogylphics,hieroglyph,0,noun
15,hobo,hobo,1,noun
15,hoboes,hobo,0,noun
15,hobos,hobo,0,noun
15,hollyhock,hollyhock,1,noun
15,hollyhocks,hollyhock,0,noun
15,homeboy,homeboy,1,noun
15,homeboys,homeboy,0,noun
15,homeostasis,homeostasis,1,noun
15,homoerotic,homoerotic,1,adjective
15,homoeroticism,homoerotic,0,noun
15,homolog,homolog,1,noun/verb
15,homologs,homolog,0,noun/verb
15,homologue,homolog,0,noun/verb
15,homologues,homolog,0,verb
15,homonym,homonym,1,noun
15,homonymic,homonym,0,adjective
15,homonymous,homonym,0,adjective
15,homonyms,homonym,0,noun
15,homonymy,homonym,0,noun
15,homozygote,homozygote,1,noun
15,homozygous,homozygote,0,adjective
15,homozygously,homozygote,0,adverb
15,homy,homy,1,adjective
15,homey,homy,0,adjective
15,honeydew,honeydew,1,noun
15,honeydews,honeydew,0,noun
15,hopscotch,hopscotch,1,noun
15,hostelry,hostelry,1,noun
15,hostelries,hostelry,0,noun
15,hothead,hothead,1,noun
15,hotheaded,hothead,0,adjective
15,hotheadedly,hothead,0,adverb
15,hotheadedness,hothead,0,noun
15,hotheads,hothead,0,noun
15,huckleberry,huckleberry,1,noun
15,huckleberries,huckleberry,0,noun
15,hullabaloo,hullabaloo,1,noun
15,hullabaloos,hullabaloo,0,noun
15,humerus,humerus,1,noun
15,humeri,humerus,0,noun
15,humpty,humpty,1,noun
15,hussar,hussar,1,noun
15,hussars,hussar,0,noun
15,hydrodynamic,hydrodynamic,1,adjective
15,hydrodynamical,hydrodynamic,0,adjective
15,hydrodynamically,hydrodynamic,0,adverb
15,hydrodynamics,hydrodynamic,0,noun
15,hydrogenate,hydrogenate,1,verb
15,hydrogenated,hydrogenate,0,verb
15,hydrogenates,hydrogenate,0,verb
15,hydrogenating,hydrogenate,0,verb
15,hydrogenation,hydrogenate,0,noun
15,hydrolysis,hydrolysis,1,noun
15,hydroponic,hydroponic,1,adjective
15,hydroponically,hydroponic,0,adverb
15,hydroponics,hydroponic,0,noun
15,hypermedia,hypermedia,1,noun
15,hypochlorite,hypochlorite,1,noun
15,hypothalamus,hypothalamus,1,noun
15,hysteresis,hysteresis,1,noun
15,ibuprofen,ibuprofen,1,noun
15,iconoclasm,iconoclasm,1,noun
15,ileal,ileal,1,adjective
15,ilex,ilex,1,noun
15,immunofluorescence,immunofluorescence,1,noun
15,impatiens,impatiens,1,noun
15,imponderable,imponderable,1,noun/adjective
15,imponderables,imponderable,0,noun
15,inboard,inboard,1,adjective
15,incommunicado,incommunicado,1,adjective
15,indissoluble,indissoluble,1,adjective
15,indissolubly,indissoluble,0,adverb
15,indubitable,indubitable,1,adjective
15,indubitably,indubitable,0,adverb
15,insole,insole,1,noun
15,insoles,insole,0,noun
15,interleave,interleave,1,verb
15,interleaf,interleave,0,noun
15,interleaved,interleave,0,verb
15,interleaves,interleave,0,noun/verb
15,interleaving,interleave,0,verb
15,internee,internee,1,noun
15,internees,internee,0,noun
15,interregnum,interregnum,1,noun
15,interregna,interregnum,0,noun
15,interregnums,interregnum,0,noun
15,interstice,interstice,1,noun
15,interstices,interstice,0,noun
15,intestate,intestate,1,adjective
15,intestacies,intestate,0,noun
15,intestacy,intestate,0,noun
15,intracranial,intracranial,1,adjective
15,intracranially,intracranial,0,adverb
15,inure,inure,1,verb
15,inured,inure,0,verb/adjective
15,inurement,inure,0,noun
15,inures,inure,0,verb
15,inuring,inure,0,verb
15,inveigh,inveigh,1,verb
15,inveighed,inveigh,0,verb
15,inveigher,inveigh,0,verb
15,inveighing,inveigh,0,verb
15,inveighs,inveigh,0,verb
15,inviolate,inviolate,1,adjective
15,ipod,ipod,1,noun
15,ipods,ipod,0,noun
15,iridium,iridium,1,noun
15,isometric,isometric,1,noun/adjective
15,isometrically,isometric,0,adverb
15,jackass,jackass,1,noun
15,jackasses,jackass,0,noun
15,jalapeno,jalapeno,1,noun
15,jalapenos,jalapeno,0,noun
15,japonica,japonica,1,noun
15,japonicas,japonica,0,noun
15,jiffy,jiffy,1,noun
15,jink,jink,1,noun
15,jinked,jink,0,adjective
15,jinking,jink,0,verb
15,jinks,jink,0,noun
15,jinky,jink,0,noun
15,kaolin,kaolin,1,noun
15,kart,kart,1,noun
15,karted,kart,0,adjective
15,karting,kart,0,verb
15,karts,kart,0,noun
15,kevlar,kevlar,1,noun
15,kilter,kilter,1,noun
15,knacker,knacker,1,noun
15,knackered,knacker,0,adjective
15,knackering,knacker,0,verb
15,knackers,knacker,0,noun
15,knackery,knacker,0,noun
15,knackeries,knacker,0,verb
15,koala,koala,1,noun
15,koalas,koala,0,noun
15,kowtow,kowtow,1,noun/verb
15,kowtowed,kowtow,0,verb
15,kowtowing,kowtow,0,verb
15,kowtows,kowtow,0,noun/verb
15,labium,labium,1,noun
15,labia,labium,0,noun
15,lacanian,lacanian,1,adjective
15,lacanianism,lacanian,0,noun
15,ladybird,ladybird,1,noun
15,ladybirds,ladybird,0,noun
15,lam,lam,1,noun/verb
15,lammed,lam,0,verb
15,lamming,lam,0,verb
15,lams,lam,0,noun/verb
15,lamarckian,lamarckian,1,noun/adjective
15,lamarckianism,lamarckian,0,noun
15,lamarckism,lamarckian,0,noun
15,langue,langue,1,noun
15,larkspur,larkspur,1,noun
15,larkspurs,larkspur,0,noun
15,laserjet,laserjet,1,noun/verb/adjective
15,laserjets,laserjet,0,noun/verb/adjective
15,lassitude,lassitude,1,noun
15,lateralise,lateralise,1,verb
15,lateralisation,lateralise,0,noun
15,lateralised,lateralise,0,adjective
15,lateralising,lateralise,0,verb
15,lateralization,lateralise,0,noun
15,lateralize,lateralise,0,verb
15,lateralized,lateralise,0,verb
15,lateralizing,lateralise,0,verb
15,lath,lath,1,noun
15,laths,lath,0,noun
15,lazuli,lazuli,1,noun
15,leftie,leftie,1,noun/verb
15,lefties,leftie,0,noun
15,lemma,lemma,1,noun
15,lemmas,lemma,0,noun
15,lemmata,lemma,0,noun
15,libation,libation,1,noun
15,libationary,libation,0,adjective
15,libations,libation,0,noun
15,libertine,libertine,1,noun/adjective
15,libertines,libertine,0,noun
15,lido,lido,1,noun
15,lidos,lido,0,noun
15,lieder,lieder,1,noun
15,lignite,lignite,1,noun
15,lignites,lignite,0,noun
15,lilliputian,lilliputian,1,noun/adjective
15,lilliputians,lilliputian,0,noun
15,limbic,limbic,1,adjective
15,limed,limed,1,verb
15,liming,limed,0,verb
15,limpet,limpet,1,noun
15,limpets,limpet,0,noun
15,lingua,lingua,1,noun
15,literati,literati,1,noun
15,litigious,litigious,1,adjective
15,litigigousness,litigious,0,noun
15,litigiously,litigious,0,adverb
15,lobelia,lobelia,1,noun
15,lobelias,lobelia,0,noun
15,lolly,lolly,1,noun
15,lollies,lolly,0,noun
15,longhand,longhand,1,noun/adjective
15,longshore,longshore,1,noun/verb
15,loquacious,loquacious,1,adjective
15,loquaciously,loquacious,0,adverb
15,loquaciousness,loquacious,0,noun
15,lowed,lowed,1,verb
15,lowing,lowed,0,verb
15,luddite,luddite,1,noun
15,luddites,luddite,0,noun
15,lumberjack,lumberjack,1,noun
15,lumberjacks,lumberjack,0,noun
15,luminal,luminal,1,noun
15,lycra,lycra,1,noun
15,lysine,lysine,1,noun
15,madcap,madcap,1,noun/adjective
15,magisterium,magisterium,1,noun
15,magnanimity,magnanimity,1,noun
15,majlis,majlis,1,noun
15,mambo,mambo,1,noun/verb
15,mambos,mambo,0,noun/verb
15,manatee,manatee,1,noun
15,manatees,manatee,0,noun
15,manikin,manikin,1,noun
15,manakin,manikin,0,noun
15,manakins,manikin,0,noun
15,manikins,manikin,0,noun
15,mannikin,manikin,0,noun
15,mannikins,manikin,0,noun
15,marchioness,marchioness,1,noun
15,marchionesses,marchioness,0,noun
15,margarita,margarita,1,noun
15,margaritas,margarita,0,noun
15,masse,masse,1,noun
15,mastiff,mastiff,1,noun
15,mastiffs,mastiff,0,noun
15,mayflower,mayflower,1,noun
15,mayflowers,mayflower,0,noun
15,mayfly,mayfly,1,noun
15,mayflies,mayfly,0,noun
15,maypole,maypole,1,noun
15,maypoles,maypole,0,noun
15,mediastinal,mediastinal,1,adjective
15,mediastinum,mediastinal,0,noun
15,megalith,megalith,1,noun
15,megalithic,megalith,0,adjective
15,megastar,megastar,1,noun/verb/adjective
15,megastardom,megastar,0,noun
15,megastars,megastar,0,noun/verb/adjective
15,melange,melange,1,noun
15,melanges,melange,0,noun
15,melanin,melanin,1,noun
15,meson,meson,1,noun
15,mesonic,meson,0,adjective
15,mesons,meson,0,noun
15,metafiction,metafiction,1,noun
15,metafictional,metafiction,0,adjective
15,metamorphic,metamorphic,1,adjective
15,metronidazole,metronidazole,1,noun
15,microstructure,microstructure,1,noun/verb
15,microstructural,microstructure,0,adjective
15,microstructures,microstructure,0,verb
15,midden,midden,1,noun
15,middens,midden,0,noun
15,millenarian,millenarian,1,noun/adjective
15,millenarianism,millenarian,0,noun
15,millenarians,millenarian,0,noun
15,mimosa,mimosa,1,noun
15,mimosas,mimosa,0,noun
15,mineralogy,mineralogy,1,noun
15,mineralogies,mineralogy,0,noun
15,mineralogist,mineralogy,0,noun
15,mineralogists,mineralogy,0,noun
15,minibar,minibar,1,noun
15,minibars,minibar,0,noun
15,miniscule,miniscule,1,adjective
15,miniskirt,miniskirt,1,noun
15,miniskirts,miniskirt,0,noun
15,minskirted,miniskirt,0,adjective
15,minotaur,minotaur,1,noun
15,minotaurs,minotaur,0,noun
15,minuteman,minuteman,1,noun
15,minutemen,minuteman,0,noun
15,misanthrope,misanthrope,1,noun
15,misanthropes,misanthrope,0,noun
15,misanthropic,misanthrope,0,adjective
15,misanthropically,misanthrope,0,adverb
15,misanthropy,misanthrope,0,noun
15,mishmash,mishmash,1,noun
15,mishmashes,mishmash,0,noun
15,mislay,mislay,1,verb
15,mislaid,mislay,0,verb/adjective
15,mislaying,mislay,0,verb
15,mislays,mislay,0,verb
15,miso,miso,1,noun
15,mistral,mistral,1,noun
15,mistrals,mistral,0,noun
15,mocha,mocha,1,noun
15,moghul,moghul,1,noun
15,mughal,moghul,0,adjective
15,moiety,moiety,1,noun
15,moieties,moiety,0,noun
15,mojo,mojo,1,noun
15,mojoes,mojo,0,verb
15,mojos,mojo,0,noun
15,monoculture,monoculture,1,noun
15,monocultural,monoculture,0,adjective
15,monocultures,monoculture,0,noun
15,monocle,monocle,1,noun
15,monocled,monocle,0,adjective
15,monocles,monocle,0,noun
15,monolingual,monolingual,1,noun/adjective
15,monomer,monomer,1,noun
15,monomers,monomer,0,noun
15,monotype,monotype,1,noun
15,moonie,moonie,1,noun
15,moonies,moonie,0,noun
15,moonshine,moonshine,1,noun/verb
15,moonshiner,moonshine,0,noun
15,moonshiners,moonshine,0,noun
15,mordant,mordant,1,noun/adjective
15,mordants,mordant,0,noun
15,mosey,mosey,1,verb
15,moseyed,mosey,0,verb
15,moseying,mosey,0,verb
15,moseys,mosey,0,verb
15,motet,motet,1,noun
15,motets,motet,0,noun
15,mujahedin,mujahedin,1,noun
15,mulatto,mulatto,1,noun
15,mulattoes,mulatto,0,noun
15,mulattos,mulatto,0,noun
15,multicell,multicell,1,noun
15,multicellular,multicell,0,adjective
15,multicentre,multicentre,1,noun/verb
15,multicenter,multicentre,0,noun/verb
15,multicentered,multicentre,0,adjective
15,multicentred,multicentre,0,adjective
15,multicentric,multicentre,0,adjective
15,multimillion,multimillion,1,noun/adjective
15,multimillions,multimillion,0,noun/adjective
15,multivitamin,multivitamin,1,noun
15,multivitamins,multivitamin,0,noun
15,musculoskeletal,musculoskeletal,1,adjective
15,muss,muss,1,noun/verb
15,mussed,muss,0,verb
15,musses,muss,0,noun/verb
15,mussing,muss,0,verb
15,myeloma,myeloma,1,noun
15,myelomas,myeloma,0,noun
15,myelomata,myeloma,0,noun
15,myrrh,myrrh,1,noun
15,naff,naff,1,noun
15,naffer,naff,0,noun
15,naffest,naff,0,noun
15,nano,nano,1,noun
15,nanosecond,nanosecond,1,noun
15,nanoseconds,nanosecond,0,noun
15,nanotechnology,nanotechnology,1,noun
15,nark,nark,1,noun/verb
15,narc,nark,0,noun
15,narcs,nark,0,noun
15,narked,nark,0,verb
15,narking,nark,0,verb
15,narks,nark,0,noun/verb
15,nary,nary,1,adjective
15,nautilus,nautilus,1,noun
15,nautili,nautilus,0,noun
15,nautiluses,nautilus,0,noun
15,necropsy,necropsy,1,noun
15,necropsies,necropsy,0,noun
15,neoprene,neoprene,1,noun
15,neuropeptide,neuropeptide,1,noun
15,neuropeptides,neuropeptide,0,verb
15,neurophysiological,neurophysiological,1,adjective
15,neurophysiology,neurophysiological,0,noun
15,nimbus,nimbus,1,noun
15,nimbuses,nimbus,0,noun
15,nob,nob,1,noun
15,nobs,nob,0,noun
15,nosh,nosh,1,noun/verb
15,noshed,nosh,0,verb
15,nosher,nosh,0,noun
15,noshes,nosh,0,noun/verb
15,noshing,nosh,0,verb
15,nox,nox,1,noun
15,nucleation,nucleation,1,noun
15,numerator,numerator,1,noun
15,numerators,numerator,0,noun
15,nutter,nutter,1,noun
15,nutters,nutter,0,noun
15,obdurate,obdurate,1,adjective
15,obdurately,obdurate,0,adverb
15,obdurateness,obdurate,0,noun
15,obeisance,obeisance,1,noun
15,obeisances,obeisance,0,noun
15,odometer,odometer,1,noun
15,odometers,odometer,0,noun
15,offal,offal,1,noun
15,offals,offal,0,noun
15,oleander,oleander,1,noun
15,oleanders,oleander,0,noun
15,omnivore,omnivore,1,noun
15,omnivores,omnivore,0,noun
15,omnivorous,omnivore,0,adjective
15,oomph,oomph,1,noun
15,ophthalmic,ophthalmic,1,adjective
15,oratorio,oratorio,1,noun
15,oratorios,oratorio,0,noun
15,orca,orca,1,noun
15,orcas,orca,0,noun
15,organelle,organelle,1,noun
15,organelles,organelle,0,noun
15,origami,origami,1,noun
15,osteopath,osteopath,1,noun
15,osteopathic,osteopath,0,adjective
15,osteopathically,osteopath,0,adverb
15,osteopaths,osteopath,0,noun
15,osteopathy,osteopath,0,noun
15,ostinato,ostinato,1,noun
15,ostinati,ostinato,0,noun
15,ostinatos,ostinato,0,noun
15,otolaryngology,otolaryngology,1,noun
15,otolaryngologist,otolaryngology,0,noun
15,otolaryngologists,otolaryngology,0,noun
15,otolaryngologic,otolaryngology,0,adjective
15,outfall,outfall,1,noun
15,outfalls,outfall,0,noun
15,outrigger,outrigger,1,noun
15,outriggers,outrigger,0,noun
15,outriggered,outrigger,0,adjective
15,outsole,outsole,1,noun
15,outsoles,outsole,0,noun
15,overactive,overactive,1,adjective
15,overawe,overawe,1,verb
15,overawed,overawe,0,verb/adjective
15,overawes,overawe,0,verb
15,overawing,overawe,0,verb
15,overcapacity,overcapacity,1,noun
15,oversubscribe,oversubscribe,1,verb
15,oversubscribed,oversubscribe,0,adjective
15,oversubscribes,oversubscribe,0,verb
15,oversubscribing,oversubscribe,0,verb
15,ovoid,ovoid,1,noun/adjective
15,oxymoron,oxymoron,1,noun
15,oxymora,oxymoron,0,noun
15,oxymoronic,oxymoron,0,adjective
15,oxymoronically,oxymoron,0,adverb
15,oxymorons,oxymoron,0,noun
15,paella,paella,1,noun
15,paladin,paladin,1,noun
15,paladins,paladin,0,noun
15,palimpsest,palimpsest,1,noun
15,palimpsests,palimpsest,0,noun
15,palmtop,palmtop,1,noun/verb/adjective
15,palmtops,palmtop,0,noun/verb/adjective
15,pannier,pannier,1,noun
15,panniers,pannier,0,noun
15,panzer,panzer,1,noun
15,panzers,panzer,0,noun
15,paracetamol,paracetamol,1,noun
15,paracetamols,paracetamol,0,noun
15,parallax,parallax,1,noun
15,paralympic,paralympic,1,adjective
15,paralympian,paralympic,0,adjective
15,paralympians,paralympic,0,adjective
15,paralympics,paralympic,0,adjective
15,parenteral,parenteral,1,adjective
15,parenterally,parenteral,0,adverb
15,parley,parley,1,noun/verb
15,parleyed,parley,0,verb
15,parleying,parley,0,verb
15,parleys,parley,0,noun/verb
15,parotid,parotid,1,adjective
15,parotids,parotid,0,adjective
15,parthenogenesis,parthenogenesis,1,noun
15,parthenogenetic,parthenogenesis,0,adjective
15,parthenogenetically,parthenogenesis,0,adverb
15,parthenogenic,parthenogenesis,0,adjective
15,passe,passe,1,adjective
15,pastrami,pastrami,1,noun
15,pawnbroker,pawnbroker,1,noun
15,pawnbrokers,pawnbroker,0,noun
15,pec,pec,1,noun
15,pecs,pec,0,noun
15,pedicure,pedicure,1,noun/verb
15,pedicures,pedicure,0,noun/verb
15,pedicurist,pedicure,0,noun
15,pedicurists,pedicure,0,noun/verb
15,peloponnesian,peloponnesian,1,adjective
15,penile,penile,1,adjective
15,pentatonic,pentatonic,1,adjective
15,perchance,perchance,1,adverb
15,perihelion,perihelion,1,noun
15,perihelia,perihelion,0,noun
15,perihelial,perihelion,0,adjective
15,perineum,perineum,1,noun
15,perinea,perineum,0,noun
15,perineal,perineum,0,adjective
15,periscope,periscope,1,noun
15,periscopes,periscope,0,noun
15,peristalsis,peristalsis,1,noun
15,peristaltic,peristalsis,0,adjective
15,pesky,pesky,1,adjective
15,peskier,pesky,0,adjective
15,peskiest,pesky,0,adjective
15,pfennig,pfennig,1,noun
15,pfennigs,pfennig,0,noun
15,phenylalanine,phenylalanine,1,noun
15,phlegmatic,phlegmatic,1,adjective
15,phlegmatically,phlegmatic,0,adverb
15,photochemical,photochemical,1,adjective
15,phrenology,phrenology,1,noun
15,phrenological,phrenology,0,adjective
15,phrenologist,phrenology,0,noun
15,physic,physic,1,noun
15,physiognomy,physiognomy,1,noun
15,physiognomies,physiognomy,0,noun
15,piddle,piddle,1,noun/verb
15,piddled,piddle,0,verb
15,piddles,piddle,0,noun/verb
15,piddling,piddle,0,verb/adjective
15,piddler,piddle,0,noun/verb
15,piddlers,piddle,0,noun/verb
15,pidgin,pidgin,1,noun
15,pidgins,pidgin,0,noun
15,pintail,pintail,1,noun
15,pintails,pintail,0,noun
15,piste,piste,1,noun
15,pistes,piste,0,noun
15,piton,piton,1,noun
15,pitons,piton,0,noun
15,pizzeria,pizzeria,1,noun
15,pizzerias,pizzeria,0,noun
15,plaint,plaint,1,noun
15,plaints,plaint,0,noun
15,plantain,plantain,1,noun
15,plantains,plantain,0,noun
15,plenitude,plenitude,1,noun
15,pneumococcal,pneumococcal,1,adjective
15,pneumococci,pneumococcal,0,noun
15,pneumococcus,pneumococcal,0,noun
15,pogo,pogo,1,noun
15,poi,poi,1,noun
15,pois,poi,0,noun
15,polenta,polenta,1,noun
15,polycarbonate,polycarbonate,1,noun/verb
15,polycarbonates,polycarbonate,0,verb
15,polychlorinate,polychlorinate,1,verb
15,polychlorinated,polychlorinate,0,adjective
15,polychrome,polychrome,1,noun/verb/adjective
15,polychromic,polychrome,0,adjective
15,polygamous,polygamous,1,adjective
15,polygamously,polygamous,0,adverb
15,polymeric,polymeric,1,adjective
15,pommel,pommel,1,noun/verb
15,pommeled,pommel,0,verb
15,pommeling,pommel,0,verb
15,pommelled,pommel,0,verb
15,pommelling,pommel,0,verb
15,pommels,pommel,0,noun/verb
15,pommy,pommy,1,noun
15,pom,pommy,0,noun
15,pommie,pommy,0,noun
15,pommies,pommy,0,noun
15,poms,pommy,0,noun
15,postpartum,postpartum,1,adjective
15,potentate,potentate,1,noun
15,potentates,potentate,0,noun
15,poultice,poultice,1,noun/verb
15,poultices,poultice,0,noun/verb
15,poundage,poundage,1,noun
15,poundages,poundage,0,noun
15,prankster,prankster,1,noun
15,pranksters,prankster,0,noun
15,precession,precession,1,noun
15,prednisone,prednisone,1,noun
15,preternatural,preternatural,1,adjective
15,preternaturally,preternatural,0,adverb
15,preternaturalness,preternatural,0,noun
15,priori,priori,1,noun
15,proboscis,proboscis,1,noun
15,probosces,proboscis,0,verb
15,proboscises,proboscis,0,noun
15,procurator,procurator,1,noun
15,procurators,procurator,0,noun
15,prolapse,prolapse,1,noun/verb
15,prolapsed,prolapse,0,verb
15,prolapses,prolapse,0,noun/verb
15,prolapsing,prolapse,0,verb
15,prompter,prompter,1,noun
15,prompters,prompter,0,noun
15,teleprompter,teleprompter,1,noun
15,teleprompters,teleprompter,0,noun
15,pronto,pronto,1,adverb
15,propitiate,propitiate,1,verb
15,propitiated,propitiate,0,verb
15,propitiates,propitiate,0,verb
15,propitiating,propitiate,0,verb
15,propitiation,propitiate,0,noun
15,propitiator,propitiate,0,verb
15,propitiators,propitiate,0,verb
15,protractor,protractor,1,noun
15,protractors,protractor,0,noun
15,protuberant,protuberant,1,adjective
15,protuberance,protuberant,0,noun
15,protuberances,protuberant,0,noun
15,protuberantly,protuberant,0,adverb
15,provo,provo,1,noun
15,provos,provo,0,noun
15,provocateur,provocateur,1,noun
15,provocateurs,provocateur,0,noun
15,psychodynamic,psychodynamic,1,adjective
15,ptolemaic,ptolemaic,1,adjective
15,pubescent,pubescent,1,adjective
15,pubescence,pubescent,0,noun
15,pulitzer,pulitzer,1,noun
15,pulitzers,pulitzer,0,noun
15,punctilious,punctilious,1,adjective
15,punctiliously,punctilious,0,adverb
15,punctiliousness,punctilious,0,noun
15,purl,purl,1,noun/verb
15,purled,purl,0,verb
15,purling,purl,0,verb
15,purls,purl,0,noun/verb
15,pussycat,pussycat,1,noun
15,pussycats,pussycat,0,noun
15,putrefy,putrefy,1,verb
15,putrefaction,putrefy,0,noun
15,putrefied,putrefy,0,verb
15,putrefies,putrefy,0,verb
15,putrefying,putrefy,0,verb
15,putrescence,putrefy,0,noun
15,putrescent,putrefy,0,adjective
15,putsch,putsch,1,noun
15,putsches,putsch,0,noun
15,quadriceps,quadriceps,1,noun
15,quadricep,quadriceps,0,noun
15,quaff,quaff,1,noun/verb
15,quaffed,quaff,0,verb
15,quaffer,quaff,0,noun
15,quaffers,quaff,0,noun
15,quaffing,quaff,0,verb
15,quaffs,quaff,0,noun/verb
15,quartermaster,quartermaster,1,noun
15,quartermasters,quartermaster,0,noun
15,quaternary,quaternary,1,noun/adjective
15,quintessence,quintessence,1,noun
15,quotidian,quotidian,1,adjective
15,raconteur,raconteur,1,noun
15,raconteurs,raconteur,0,noun
15,radiography,radiography,1,noun
15,radiographies,radiography,0,noun
15,radiometer,radiometer,1,noun
15,radiometric,radiometer,0,adjective
15,radiometry,radiometer,0,noun
15,radium,radium,1,noun
15,ramekin,ramekin,1,noun
15,ramekins,ramekin,0,noun
15,rapier,rapier,1,noun
15,rapiers,rapier,0,noun
15,raring,raring,1,adjective
15,rastafarian,rastafarian,1,noun/adjective
15,rastafarians,rastafarian,0,noun
15,rasta,rastafarian,0,noun
15,rastas,rastafarian,0,noun
15,reflexology,reflexology,1,noun
15,remiss,remiss,1,adjective
15,rentier,rentier,1,noun
15,rentiers,rentier,0,noun
15,repartee,repartee,1,noun
15,residuum,residuum,1,noun
15,residua,residuum,0,noun
15,rheumatology,rheumatology,1,noun
15,rheumatologic,rheumatology,0,adjective
15,rheumatological,rheumatology,0,adjective
15,rheumatologically,rheumatology,0,adverb
15,rheumatologist,rheumatology,0,noun
15,rhinestone,rhinestone,1,noun
15,rhinestones,rhinestone,0,noun
15,rhinitis,rhinitis,1,noun
15,riparian,riparian,1,adjective
15,riparians,riparian,0,adjective
15,roadie,roadie,1,noun/verb
15,roadies,roadie,0,verb
15,rockabilly,rockabilly,1,noun
15,rockfish,rockfish,1,noun
15,rood,rood,1,noun
15,roods,rood,0,noun
15,roundel,roundel,1,noun
15,roundels,roundel,0,noun
15,ruckus,ruckus,1,noun
15,rumpus,rumpus,1,noun/verb
15,runnel,runnel,1,noun
15,runnels,runnel,0,noun
15,runt,runt,1,noun
15,runtiness,runt,0,noun
15,runtish,runt,0,adjective
15,runts,runt,0,noun
15,runty,runt,0,adjective
15,saccharine,saccharine,1,adjective
15,saccharinity,saccharine,0,noun
15,sacral,sacral,1,adjective
15,sacristy,sacristy,1,noun
15,sacristies,sacristy,0,noun
15,sago,sago,1,noun
15,sagos,sago,0,noun
15,sahib,sahib,1,noun
15,sahibs,sahib,0,noun
15,salvia,salvia,1,noun
15,salvias,salvia,0,noun
15,sandbar,sandbar,1,noun
15,sandbars,sandbar,0,noun
15,sangria,sangria,1,noun
15,sapper,sapper,1,noun
15,sappers,sapper,0,noun
15,sarcoidosis,sarcoidosis,1,noun
15,sarcoidoses,sarcoidosis,0,verb
15,sashay,sashay,1,noun/verb
15,sashayed,sashay,0,verb
15,sashaying,sashay,0,verb
15,sashays,sashay,0,noun/verb
15,sauropod,sauropod,1,noun
15,sauropods,sauropod,0,noun
15,scallion,scallion,1,noun
15,scallions,scallion,0,noun
15,scarab,scarab,1,noun
15,scarabs,scarab,0,noun
15,scarp,scarp,1,noun
15,scarps,scarp,0,noun
15,sceptre,sceptre,1,noun
15,sceptred,sceptre,0,adjective
15,sceptres,sceptre,0,noun
15,scepter,sceptre,0,noun
15,scepters,sceptre,0,noun
15,schmaltz,schmaltz,1,noun
15,schmaltzy,schmaltz,0,adjective
15,schmalz,schmaltz,0,noun
15,schmooze,schmooze,1,noun/verb
15,schmoozed,schmooze,0,verb
15,schmoozer,schmooze,0,noun
15,schmoozers,schmooze,0,noun
15,schmoozes,schmooze,0,noun/verb
15,schmoozing,schmooze,0,verb
15,schnapps,schnapps,1,noun
15,sciatic,sciatic,1,adjective
15,sciatica,sciatic,0,noun
15,sclerosing,sclerosing,1,verb
15,sclerosed,sclerosing,0,adjective
15,scrag,scrag,1,noun/verb
15,scraggy,scrag,0,adjective
15,scrags,scrag,0,noun/verb
15,scrimmage,scrimmage,1,noun/verb
15,scrimmaged,scrimmage,0,verb
15,scrimmages,scrimmage,0,noun/verb
15,scrimmaging,scrimmage,0,verb
15,scrimmager,scrimmage,0,noun/verb
15,scrimmagers,scrimmage,0,noun/verb
15,scrimp,scrimp,1,verb
15,scrimped,scrimp,0,verb
15,scrimper,scrimp,0,verb
15,scrimpers,scrimp,0,verb
15,scrimping,scrimp,0,verb
15,scrimps,scrimp,0,verb
15,scrimpy,scrimp,0,adjective
15,scrumptious,scrumptious,1,adjective
